accession	accession_version	strain	date	region	country	division	location	length	host	date_released	date_updated	sra_accessions	authors	abbr_authors	institution
HQ830489	HQ830489.1	H759042	2009-XX-XX					696	Homo sapiens	2011-06-08	2011-06-08		Vasconcelos,H.B.,Nunes,M.R.,Casseb,L.M.,Carvalho,V.L.,Pinto da Silva,E.V.,Silva,M.,Casseb,S.M.,Vasconcelos,P.F.,Vasconcelos,P.F.C.	Vasconcelos et al.	Evandro Chagas Institute, Arbovirology and Hemorrhagic Fevers
HQ830490	HQ830490.1	H759043	2009-XX-XX					696	Homo sapiens	2011-06-08	2011-06-08		Vasconcelos,H.B.,Nunes,M.R.,Casseb,L.M.,Carvalho,V.L.,Pinto da Silva,E.V.,Silva,M.,Casseb,S.M.,Vasconcelos,P.F.,Vasconcelos,P.F.C.	Vasconcelos et al.	Evandro Chagas Institute, Arbovirology and Hemorrhagic Fevers
HQ830491	HQ830491.1	H759044	2009-XX-XX					696	Homo sapiens	2011-06-08	2011-06-08		Vasconcelos,H.B.,Nunes,M.R.,Casseb,L.M.,Carvalho,V.L.,Pinto da Silva,E.V.,Silva,M.,Casseb,S.M.,Vasconcelos,P.F.,Vasconcelos,P.F.C.	Vasconcelos et al.	Evandro Chagas Institute, Arbovirology and Hemorrhagic Fevers
HQ830492	HQ830492.1	H759483	2009-XX-XX	South America	Brazil			696	Homo sapiens	2011-06-08	2011-06-08		Vasconcelos,H.B.,Nunes,M.R.,Casseb,L.M.,Carvalho,V.L.,Pinto da Silva,E.V.,Silva,M.,Casseb,S.M.,Vasconcelos,P.F.,Vasconcelos,P.F.C.	Vasconcelos et al.	Evandro Chagas Institute, Arbovirology and Hemorrhagic Fevers
KC759124	KC759124.1	KC759124	XXXX-XX-XX	South America	Trinidad and Tobago	Trinidad		749	Homo sapiens	2013-03-17	2013-03-17		Dugan,V.G.,Halpin,R.A.,Ghedin,E.,Fedorova,N.,Overton,L.,Tsitrin,T.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Gorchakov,R.,Forrester,N.,Weaver,S.,Wentworth,D.E.,Tesh,R.	Dugan et al.	J. Craig Venter Institute
KC759127	KC759127.1	KC759127	XXXX-XX-XX	South America	Peru			749	Homo sapiens	2013-03-17	2013-03-17		Dugan,V.G.,Halpin,R.A.,Ghedin,E.,Fedorova,N.,Overton,L.,Tsitrin,T.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Gorchakov,R.,Forrester,N.,Weaver,S.,Wentworth,D.E.,Tesh,R.	Dugan et al.	J. Craig Venter Institute
KC759130	KC759130.1	KC759130	XXXX-XX-XX	North America	Panama			749	Homo sapiens	2013-03-17	2013-03-17		Dugan,V.G.,Halpin,R.A.,Ghedin,E.,Fedorova,N.,Overton,L.,Tsitrin,T.,Stockwell,T.,Amedeo,P.,Appalla,L.,Bishop,B.,Edworthy,P.,Gupta,N.,Hoover,J.,Katzel,D.,Li,K.,Schobel,S.,Shrivastava,S.,Thovarai,V.,Wang,S.,Gorchakov,R.,Forrester,N.,Weaver,S.,Wentworth,D.E.,Tesh,R.	Dugan et al.	J. Craig Venter Institute
KP026181	KP026181.1	KP026181	1955-XX-XX	South America	Trinidad and Tobago	Trinidad	Sangre Grande	958		2015-03-10	2015-03-10		Acrani,G.O.,Tilston-Lunel,N.L.,Spiegel,M.,Weidmann,M.,Dilcher,M.,Andrade da Silva,D.E.,Nunes,M.R.,Elliott,R.M.,Olszanski Acrani,G.,Nunes,M.R.T.	Acrani et al.	University Medical Center Goettingen, Department of Virology
KP052852	KP052852.1	KP052852	1960-XX-XX	South America	Brazil			958	Bradypus tridactylus	2015-01-19	2015-03-04		Acrani,G.O.,Tilston-Lunel,N.L.,Spiegel,M.,Weidmann,M.,Dilcher,M.,Andrade da Silva,D.E.,Nunes,M.R.,Elliott,R.M.	Acrani et al.	University of Glasgow, MRC-Centre for Virus Research
KP310500	KP310500.1	KP310500	2013-XX-XX	South America	Brazil	Cuiaba	Mt	298	Culex quinquefasciatus	2016-06-30	2016-06-30		Cardoso,B.F.,Serra,O.P.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP310501	KP310501.1	KP310501	2013-XX-XX	South America	Brazil	Cuiaba	Mt	299	Culex quinquefasciatus	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP310502	KP310502.1	KP310502	2013-XX-XX	South America	Brazil	Cuiaba	Mt	263	Culex quinquefasciatus	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP310503	KP310503.1	KP310503	2013-XX-XX	South America	Brazil	Cuiaba	Mt	263	Culex quinquefasciatus	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP310504	KP310504.1	KP310504	2013-XX-XX	South America	Brazil	Cuiaba	Mt	269	Culex quinquefasciatus	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP310505	KP310505.1	KP310505	2013-XX-XX	South America	Brazil	Cuiaba	Mt	263	Culex quinquefasciatus	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP310506	KP310506.1	KP310506	2013-XX-XX	South America	Brazil	Cuiaba	Mt	304	Culex quinquefasciatus	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP310507	KP310507.1	KP310507	2013-XX-XX	South America	Brazil	Cuiaba	Mt	279	Culex quinquefasciatus	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratory of Virology - Faculty of Medicine/UFMT
KP347671	KP347671.1	OROV/MT_CbaH282/2012	2012-XX-XX	South America	Brazil	Cuiaba	Mt	282	Homo sapiens	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratorio de Virologia - Faculdade de Medicina/UFMT
KP347673	KP347673.1	OROV/MT_NMH470/2012	2012-XX-XX	South America	Brazil	Nova Mutum	Mt	280	Homo sapiens	2016-03-29	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratorio de Virologia - Faculdade de Medicina/UFMT
KP691605	KP691605.1	BeH759024	2009-07-24	South America	Brazil			946	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Rodrigues,S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP691608	KP691608.1	BeH759021	2009-07-23	South America	Brazil			946	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP691611	KP691611.1	BeH759022	2009-07-24	South America	Brazil			947	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP691614	KP691614.1	BeH759025	2009-07-24	South America	Brazil			947	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP691617	KP691617.1	BeH759040	2009-07-23	South America	Brazil			947	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP691620	KP691620.1	BeH759529	2009-06-17	South America	Brazil			946	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP691623	KP691623.1	BeH759620	2009-06-23	South America	Brazil			946	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP691632	KP691632.1	BeH759146	2009-08-20	South America	Brazil			946	Homo sapiens	2015-03-15	2015-03-15		Tilston-Lunel,N.L.,Hughes,J.,Acrani,G.O.,da Silva,D.E.,Azevedo,R.S.,Rodrigues,S.G.,Vasconcelos,P.F.,Nunes,M.R.,Elliott,R.M.,da Silva,D.E.A.,Azevedo,R.S.S.,Vasconcelos,P.F.C.,Nunes,M.R.T.	Tilston-Lunel et al.	University of Glasgow, MRC-Centre for Virus Research
KP795074	KP795074.1	KP795074	1992-04-XX	South America	Peru			862	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795077	KP795077.1	KP795077	1989-XX-XX	North America	Panama			754	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795080	KP795080.1	KP795080	1989-08-XX	North America	Panama			780	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795083	KP795083.1	KP795083	1989-XX-XX	North America	Panama			902	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795086	KP795086.1	KP795086	2008-03-XX	South America	Peru			933	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795089	KP795089.1	KP795089	1995-06-XX	South America	Peru			934	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795092	KP795092.1	KP795092	1997-08-XX	South America	Peru			945	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795095	KP795095.1	KP795095	1998-04-XX	South America	Peru			865	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795098	KP795098.1	KP795098	1994-02-XX	South America	Peru			928	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795101	KP795101.1	KP795101	2000-05-XX	South America	Peru			780	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP795104	KP795104.1	KP795104	1999-10-XX	North America	Panama			960	Homo sapiens	2016-09-01	2020-05-12		Travassos da Rosa,J.F.S.,Silva,S.P.,Lima,C.P.S.,Oliveira,L.F.,Vasconcelos,J.M.,Da Silva,D.E.A.,Travassos da Rosa,A.P.A.,Guzman,H.,Tesh,R.B.,Vasconcelos,P.F.C.,Cardoso,J.F.,Vianez-Junior,J.L.S.G.,Nunes,M.R.T.	Travassos da Rosa et al.	Evandro Chagas Institute, Center for Technological Innovation
KP954633	KP954633.1	OROV/MT_VGH101/2012	2012-XX-XX	South America	Brazil	Varzea Grande	Mt	215	Homo sapiens	2015-08-17	2016-03-29		Cardoso,B.F.,Serra,O.P.,Heinen,L.B.,Zuchi,N.,Souza,V.C.,Naveca,F.G.,Santos,M.A.,Slhessarenko,R.D.,Dezengrini-Slhessarenko,R.	Cardoso et al.	Universidade Federal de Mato Grosso, Laboratorio de Virologia, Faculdade de Medicina/UFMT
MF155931	MF155931.1	BA/BR/UFBA/LabViro/01	2016-XX-XX	South America	Brazil			293	Homo sapiens	2017-07-04	2017-07-04		Fonseca,L.M.S.,Carvalho,R.H.,Bandeira,A.C.,Sardi,S.I.,Campos,G.S.	Fonseca et al.	Universidade Federal da Bahia, Bioregulation
MF620127	MF620127.1	MF620127	1961-01-13					958		2017-09-16	2017-09-16		Wise,E.L.,Lewandowski,K.S.,Liberty,L.,Alexander,S.,Baker,N.P.,Russell,J.E.,Pullan,S.T.,Logue,C.H.	Wise et al.	Public Health England, NIS
MF926352	MF926352.1	MF926352	2016-04-01	South America	Ecuador			952	Homo sapiens	2017-10-16	2017-10-16		Wise,E.L.,Pullan,S.T.,Marquez,S.,Paz,V.,Mosquera,J.D.,Mena,S.,Jackson,S.K.,Fejer,G.,Trueba,G.,Logue,C.H.	Wise et al.	Public Health England, NIS, Research
MG591459	MG591459.1	MG591459	2017-XX-XX	South America	Brazil			653	Homo sapiens	2019-09-12	2019-09-12		Tauro,L.B.,Jacob,L.C.,Campos,G.S.,Sardi,S.I.,Carvalho,R.H.,Reis,M.G.,Ribeiro,G.S.	Tauro et al.	Insittuto Nacional de Medicina Tropical, Instituto Nacional de Medicina Tropical
MG747503	MG747503.1	BeH 543100	1996-XX-XX	South America	Brazil			949	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747506	MG747506.1	BeH 389865	1980-XX-XX	South America	Brazil			943	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747509	MG747509.1	BeH 390242	1980-XX-XX	South America	Brazil			943	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747512	MG747512.1	BeH 472433	1988-XX-XX	South America	Brazil			949	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747515	MG747515.1	BeH 472435	1988-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747518	MG747518.1	BeH 421086	1993-XX-XX	South America	Brazil			947	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747521	MG747521.1	BeAn 626990	2000-XX-XX	South America	Brazil			949	Callithrix sp.	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747524	MG747524.1	BeAr 19886	1960-XX-XX	South America	Brazil			958	Ochlerotatus serratus	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747527	MG747527.1	BeH 29086	1961-XX-XX	South America	Brazil			958	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747530	MG747530.1	BeH 29090	1961-XX-XX	South America	Brazil			958	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747533	MG747533.1	BeH 121923	1967-XX-XX	South America	Brazil			958	Homo sapiens	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747536	MG747536.1	BeAr 136921	1968-XX-XX	South America	Brazil			958	Culex quinquefasciatus	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747539	MG747539.1	BeAn 206119	1971-XX-XX	South America	Brazil			958	Bradypus tridactylus	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747542	MG747542.1	BeAn 208402	1971-XX-XX	South America	Brazil			958	Bradypus tridactylus	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
MG747545	MG747545.1	BeAn 208819	1971-XX-XX	South America	Brazil			958	Bradypus tridactylus	2018-12-18	2018-12-18		Nunes,M.R.,de Souza,W.M.,Savji,N.,Figueiredo,M.L.,Cardoso,J.F.,da Silva,S.P.,da Silva de Lima,C.P.,Vasconcelos,H.B.,Rodrigues,S.G.,Ian Lipkin,W.,Vasconcelos,P.F.,Palacios,G.,Nunes,M.R.T.,de Lima,C.P.S.,Lipkin,W.I.,Vasconcelos,P.F.C.	Nunes et al.	University of Sao Paulo, Virology Research Center
